Id,Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,country+province,Lat,Long,day_from_jan_first,temp,min,max,stp,wdsp,prcp,fog
6917,6918,Heilongjiang,China,2020-03-31,484.0,13.0,China-Heilongjiang,47.862000000000045,127.76149999999983,91,41.0,25.7,52.9,982.1,11.6,0.0,0
6918,6919,Heilongjiang,China,2020-04-01,484.0,13.0,China-Heilongjiang,47.862000000000045,127.76149999999983,92,41.0,25.7,52.9,982.1,11.6,0.0,0
6919,6920,Heilongjiang,China,2020-04-02,488.0,13.0,China-Heilongjiang,47.862000000000045,127.76149999999983,93,41.0,25.7,52.9,982.1,11.6,0.0,0
6955,6956,Henan,China,2020-01-22,5.0,0.0,China-Henan,33.88200000000002,113.61399999999983,22,35.4,26.6,46.6,10.6,1.9,0.0,0
6956,6957,Henan,China,2020-01-23,5.0,0.0,China-Henan,33.88200000000002,113.61399999999983,23,38.8,27.9,46.6,15.7,4.5,0.0,1
6957,6958,Henan,China,2020-01-24,9.0,0.0,China-Henan,33.88200000000002,113.61399999999983,24,37.8,27.9,46.6,21.1,5.6,0.0,1
6958,6959,Henan,China,2020-01-25,32.0,0.0,China-Henan,33.88200000000002,113.61399999999983,25,39.0,35.6,43.3,18.8,3.7,0.0,1
6959,6960,Henan,China,2020-01-26,83.0,1.0,China-Henan,33.88200000000002,113.61399999999983,26,35.8,33.4,43.3,16.3,5.7,0.01,1
6960,6961,Henan,China,2020-01-27,128.0,1.0,China-Henan,33.88200000000002,113.61399999999983,27,33.4,24.8,44.6,11.3,2.1,0.0,0
6961,6962,Henan,China,2020-01-28,168.0,1.0,China-Henan,33.88200000000002,113.61399999999983,28,37.7,24.8,50.4,10.7,2.9,0.0,0
6962,6963,Henan,China,2020-01-29,206.0,2.0,China-Henan,33.88200000000002,113.61399999999983,29,36.8,26.2,50.4,12.4,3.3,0.0,0
6963,6964,Henan,China,2020-01-30,278.0,2.0,China-Henan,33.88200000000002,113.61399999999983,30,39.2,26.6,52.9,11.7,2.7,0.0,0
6964,6965,Henan,China,2020-01-31,352.0,2.0,China-Henan,33.88200000000002,113.61399999999983,31,42.7,27.3,59.0,9.7,2.3,0.0,0
6965,6966,Henan,China,2020-02-01,422.0,2.0,China-Henan,33.88200000000002,113.61399999999983,32,40.8,27.9,59.0,12.9,5.3,0.0,0
6966,6967,Henan,China,2020-02-02,493.0,2.0,China-Henan,33.88200000000002,113.61399999999983,33,42.7,28.4,57.2,14.3,4.9,0.0,0
6967,6968,Henan,China,2020-02-03,566.0,2.0,China-Henan,33.88200000000002,113.61399999999983,34,38.5,28.4,56.5,13.0,3,0.0,0
6968,6969,Henan,China,2020-02-04,675.0,2.0,China-Henan,33.88200000000002,113.61399999999983,35,38.7,28.4,48.6,13.6,8.3,0.0,0
6969,6970,Henan,China,2020-02-05,764.0,2.0,China-Henan,33.88200000000002,113.61399999999983,36,28.6,26.6,48.4,19.2,7.6,0.13,1
6970,6971,Henan,China,2020-02-06,851.0,2.0,China-Henan,33.88200000000002,113.61399999999983,37,30.1,26.6,31.8,18.9,3.6,0.06,1
6971,6972,Henan,China,2020-02-07,914.0,3.0,China-Henan,33.88200000000002,113.61399999999983,38,35.3,24.8,45.9,17.1,3.6,0.0,1
6972,6973,Henan,China,2020-02-08,981.0,4.0,China-Henan,33.88200000000002,113.61399999999983,39,40.6,26.6,54.0,18.1,2.9,0.0,0
6973,6974,Henan,China,2020-02-09,1033.0,6.0,China-Henan,33.88200000000002,113.61399999999983,40,48.7,27.7,64.4,11.0,5,0.0,0
6974,6975,Henan,China,2020-02-10,1073.0,6.0,China-Henan,33.88200000000002,113.61399999999983,41,51.9,33.3,66.2,5.3,3.9,0.0,0
6975,6976,Henan,China,2020-02-11,1105.0,7.0,China-Henan,33.88200000000002,113.61399999999983,42,47.0,32.0,66.2,3.9,3.1,0.0,0
6976,6977,Henan,China,2020-02-12,1135.0,8.0,China-Henan,33.88200000000002,113.61399999999983,43,49.2,33.8,62.2,0.8,3.9,0.0,1
6977,6978,Henan,China,2020-02-13,1169.0,10.0,China-Henan,33.88200000000002,113.61399999999983,44,49.7,36.3,62.2,997.7,4.1,0.0,1
6978,6979,Henan,China,2020-02-14,1184.0,11.0,China-Henan,33.88200000000002,113.61399999999983,45,43.3,32.0,55.6,10.5,7.1,0.24,1
6979,6980,Henan,China,2020-02-15,1212.0,13.0,China-Henan,33.88200000000002,113.61399999999983,46,36.9,32.0,54.7,18.1,9.9,0.02,0
6980,6981,Henan,China,2020-02-16,1231.0,13.0,China-Henan,33.88200000000002,113.61399999999983,47,40.0,30.2,48.2,17.2,8.4,0.0,0
6981,6982,Henan,China,2020-02-17,1246.0,16.0,China-Henan,33.88200000000002,113.61399999999983,48,41.6,24.8,56.5,18.1,4.2,0.0,0
6982,6983,Henan,China,2020-02-18,1257.0,19.0,China-Henan,33.88200000000002,113.61399999999983,49,47.2,27.9,59.9,11.6,4.8,0.0,0
6983,6984,Henan,China,2020-02-19,1262.0,19.0,China-Henan,33.88200000000002,113.61399999999983,50,43.9,30.6,59.9,10.9,2.3,0.0,0
6984,6985,Henan,China,2020-02-20,1265.0,19.0,China-Henan,33.88200000000002,113.61399999999983,51,48.1,32.2,58.3,16.2,4.2,0.0,1
6985,6986,Henan,China,2020-02-21,1267.0,19.0,China-Henan,33.88200000000002,113.61399999999983,52,47.6,32.0,61.3,16.6,5.7,0.0,0
6986,6987,Henan,China,2020-02-22,1270.0,19.0,China-Henan,33.88200000000002,113.61399999999983,53,48.7,35.2,61.3,16.6,3,0.0,0
6987,6988,Henan,China,2020-02-23,1271.0,19.0,China-Henan,33.88200000000002,113.61399999999983,54,56.4,37.2,65.8,5.1,4.6,0.0,0
6988,6989,Henan,China,2020-02-24,1271.0,19.0,China-Henan,33.88200000000002,113.61399999999983,55,49.6,42.8,65.8,2.5,5.7,0.0,0
6989,6990,Henan,China,2020-02-25,1271.0,19.0,China-Henan,33.88200000000002,113.61399999999983,56,49.4,43.2,60.8,9.9,7.3,0.0,0
6990,6991,Henan,China,2020-02-26,1271.0,19.0,China-Henan,33.88200000000002,113.61399999999983,57,42.5,35.6,57.0,16.9,7.1,0.24,1
6991,6992,Henan,China,2020-02-27,1272.0,20.0,China-Henan,33.88200000000002,113.61399999999983,58,35.8,32.0,46.2,13.6,4.4,0.65,1
6992,6993,Henan,China,2020-02-28,1272.0,20.0,China-Henan,33.88200000000002,113.61399999999983,59,40.5,32.0,51.1,5.3,3.1,0.18,1
6993,6994,Henan,China,2020-02-29,1272.0,21.0,China-Henan,33.88200000000002,113.61399999999983,60,43.7,35.2,51.1,5.6,2.9,0.0,1
6994,6995,Henan,China,2020-03-01,1272.0,22.0,China-Henan,33.88200000000002,113.61399999999983,61,46.1,39.2,54.1,12.8,3.9,0.0,1
6995,6996,Henan,China,2020-03-02,1272.0,22.0,China-Henan,33.88200000000002,113.61399999999983,62,44.2,33.8,54.1,11.9,4.4,0.0,1
6996,6997,Henan,China,2020-03-03,1272.0,22.0,China-Henan,33.88200000000002,113.61399999999983,63,44.6,32.0,55.4,12.8,4,0.0,0
6997,6998,Henan,China,2020-03-04,1272.0,22.0,China-Henan,33.88200000000002,113.61399999999983,64,43.3,32.0,55.4,15.8,5.3,0.0,0
6998,6999,Henan,China,2020-03-05,1272.0,22.0,China-Henan,33.88200000000002,113.61399999999983,65,48.4,32.2,57.6,7.0,5.5,0.0,0
6999,7000,Henan,China,2020-03-06,1272.0,22.0,China-Henan,33.88200000000002,113.61399999999983,66,52.6,36.3,63.5,0.2,5,0.0,0
7000,7001,Henan,China,2020-03-07,1272.0,22.0,China-Henan,33.88200000000002,113.61399999999983,67,53.9,44.1,63.7,2.2,5,0.01,0
7001,7002,Henan,China,2020-03-08,1272.0,22.0,China-Henan,33.88200000000002,113.61399999999983,68,56.3,45.7,63.7,999.3,5.5,0.0,1
7002,7003,Henan,China,2020-03-09,1272.0,22.0,China-Henan,33.88200000000002,113.61399999999983,69,46.8,39.2,63.0,6.0,4.2,0.07,1
7003,7004,Henan,China,2020-03-10,1272.0,22.0,China-Henan,33.88200000000002,113.61399999999983,70,50.0,33.8,64.4,6.3,5.4,0.0,0
7004,7005,Henan,China,2020-03-11,1273.0,22.0,China-Henan,33.88200000000002,113.61399999999983,71,57.4,34.9,67.5,1.8,5.7,0.0,0
7005,7006,Henan,China,2020-03-12,1273.0,22.0,China-Henan,33.88200000000002,113.61399999999983,72,58.2,41.0,71.1,4.8,8.3,0.0,1
7006,7007,Henan,China,2020-03-13,1273.0,22.0,China-Henan,33.88200000000002,113.61399999999983,73,47.2,36.7,71.1,13.7,5.2,0.0,0
7007,7008,Henan,China,2020-03-14,1273.0,22.0,China-Henan,33.88200000000002,113.61399999999983,74,54.8,36.3,66.0,7.0,8.2,0.0,0
7008,7009,Henan,China,2020-03-15,1273.0,22.0,China-Henan,33.88200000000002,113.61399999999983,75,58.9,44.6,71.8,6.8,3.1,0.0,0
7009,7010,Henan,China,2020-03-16,1273.0,22.0,China-Henan,33.88200000000002,113.61399999999983,76,59.0,46.4,71.8,5.7,4.9,0.0,0
7010,7011,Henan,China,2020-03-17,1273.0,22.0,China-Henan,33.88200000000002,113.61399999999983,77,64.3,44.6,78.4,2.1,5,0.0,0
7011,7012,Henan,China,2020-03-18,1273.0,22.0,China-Henan,33.88200000000002,113.61399999999983,78,69.1,43.3,84.2,997.6,7.3,0.0,0
7012,7013,Henan,China,2020-03-19,1273.0,22.0,China-Henan,33.88200000000002,113.61399999999983,79,58.8,47.7,82.6,2.2,5.7,0.0,0
7013,7014,Henan,China,2020-03-20,1273.0,22.0,China-Henan,33.88200000000002,113.61399999999983,80,67.6,47.3,82.8,994.2,4.4,0.0,0
7014,7015,Henan,China,2020-03-21,1273.0,22.0,China-Henan,33.88200000000002,113.61399999999983,81,66.9,51.8,82.8,998.1,7.1,0.02,0
7015,7016,Henan,China,2020-03-22,1274.0,22.0,China-Henan,33.88200000000002,113.61399999999983,82,58.2,46.4,81.7,6.3,3.8,0.0,0
7016,7017,Henan,China,2020-03-23,1274.0,22.0,China-Henan,33.88200000000002,113.61399999999983,83,62.5,47.3,73.8,4.6,4.6,0.0,0
7017,7018,Henan,China,2020-03-24,1274.0,22.0,China-Henan,33.88200000000002,113.61399999999983,84,64.1,55.0,74.1,999.3,4.5,0.0,1
7018,7019,Henan,China,2020-03-25,1274.0,22.0,China-Henan,33.88200000000002,113.61399999999983,85,60.4,55.4,74.1,995.7,4.5,0.06,1
7019,7020,Henan,China,2020-03-26,1275.0,22.0,China-Henan,33.88200000000002,113.61399999999983,86,49.0,44.6,66.4,7.9,12,0.02,1
7020,7021,Henan,China,2020-03-27,1275.0,22.0,China-Henan,33.88200000000002,113.61399999999983,87,47.1,39.2,60.6,15.0,4.9,0.0,0
7021,7022,Henan,China,2020-03-28,1275.0,22.0,China-Henan,33.88200000000002,113.61399999999983,88,50.5,37.0,58.5,11.3,5.5,0.0,1
7022,7023,Henan,China,2020-03-29,1276.0,22.0,China-Henan,33.88200000000002,113.61399999999983,89,43.6,38.3,58.5,7.8,4.2,0.07,1
7023,7024,Henan,China,2020-03-30,1276.0,22.0,China-Henan,33.88200000000002,113.61399999999983,90,43.6,38.3,58.5,7.8,4.2,0.07,1
7024,7025,Henan,China,2020-03-31,1276.0,22.0,China-Henan,33.88200000000002,113.61399999999983,91,43.6,38.3,58.5,7.8,4.2,0.07,1
7025,7026,Henan,China,2020-04-01,1276.0,22.0,China-Henan,33.88200000000002,113.61399999999983,92,43.6,38.3,58.5,7.8,4.2,0.07,1
7026,7027,Henan,China,2020-04-02,1276.0,22.0,China-Henan,33.88200000000002,113.61399999999983,93,43.6,38.3,58.5,7.8,4.2,0.07,1
7062,7063,Hong Kong,China,2020-01-22,0.0,0.0,China-Hong Kong,22.299999999999976,114.19999999999987,22,69.9,65.3,74.3,17.1,2.6,0.0,0
7063,7064,Hong Kong,China,2020-01-23,2.0,0.0,China-Hong Kong,22.299999999999976,114.19999999999987,23,71.8,68.9,78.3,15.8,2.2,0.0,0
7064,7065,Hong Kong,China,2020-01-24,2.0,0.0,China-Hong Kong,22.299999999999976,114.19999999999987,24,69.6,66.6,72.5,16.8,3.4,0.0,0
7065,7066,Hong Kong,China,2020-01-25,5.0,0.0,China-Hong Kong,22.299999999999976,114.19999999999987,25,66.3,60.8,70.9,13.9,2.8,0.0,0
7066,7067,Hong Kong,China,2020-01-26,8.0,0.0,China-Hong Kong,22.299999999999976,114.19999999999987,26,57.5,50.9,65.3,14.6,5.1,1.14,0
7067,7068,Hong Kong,China,2020-01-27,8.0,0.0,China-Hong Kong,22.299999999999976,114.19999999999987,27,53.7,50.2,58.5,16.0,4.7,0.28,0
7068,7069,Hong Kong,China,2020-01-28,8.0,0.0,China-Hong Kong,22.299999999999976,114.19999999999987,28,54.7,49.5,59.4,18.0,5.1,0.0,0
7069,7070,Hong Kong,China,2020-01-29,10.0,0.0,China-Hong Kong,22.299999999999976,114.19999999999987,29,56.4,50.4,61.2,19.5,5.7,0.0,0
7070,7071,Hong Kong,China,2020-01-30,10.0,0.0,China-Hong Kong,22.299999999999976,114.19999999999987,30,59.1,53.6,64.4,20.3,6.3,0.0,0
7071,7072,Hong Kong,China,2020-01-31,12.0,0.0,China-Hong Kong,22.299999999999976,114.19999999999987,31,55.6,48.6,64.4,21.3,2.7,0.0,0
7072,7073,Hong Kong,China,2020-02-01,13.0,0.0,China-Hong Kong,22.299999999999976,114.19999999999987,32,60.3,52.9,64.4,20.8,3.6,0.0,0
7073,7074,Hong Kong,China,2020-02-02,15.0,0.0,China-Hong Kong,22.299999999999976,114.19999999999987,33,62.7,60.3,65.7,20.5,3.1,0.0,0
7074,7075,Hong Kong,China,2020-02-03,15.0,0.0,China-Hong Kong,22.299999999999976,114.19999999999987,34,64.2,59.9,68.9,18.9,3.8,0.0,0
7075,7076,Hong Kong,China,2020-02-04,17.0,1.0,China-Hong Kong,22.299999999999976,114.19999999999987,35,62.4,59.0,64.4,19.0,2.9,0.1,0
7076,7077,Hong Kong,China,2020-02-05,21.0,1.0,China-Hong Kong,22.299999999999976,114.19999999999987,36,62.7,60.3,64.6,19.4,3.5,0.0,0
7077,7078,Hong Kong,China,2020-02-06,24.0,1.0,China-Hong Kong,22.299999999999976,114.19999999999987,37,63.1,60.8,63.9,18.3,2.6,0.0,0
7078,7079,Hong Kong,China,2020-02-07,25.0,1.0,China-Hong Kong,22.299999999999976,114.19999999999987,38,64.9,61.2,68.4,20.5,3.2,0.0,0
7079,7080,Hong Kong,China,2020-02-08,26.0,1.0,China-Hong Kong,22.299999999999976,114.19999999999987,39,61.1,57.2,63.5,23.6,3.5,0.0,0
7080,7081,Hong Kong,China,2020-02-09,29.0,1.0,China-Hong Kong,22.299999999999976,114.19999999999987,40,60.7,58.1,63.9,23.7,3,0.0,0
7081,7082,Hong Kong,China,2020-02-10,38.0,1.0,China-Hong Kong,22.299999999999976,114.19999999999987,41,62.4,59.9,63.7,21.1,1.9,0.0,0
7082,7083,Hong Kong,China,2020-02-11,49.0,1.0,China-Hong Kong,22.299999999999976,114.19999999999987,42,64.0,63.0,66.2,18.6,3.3,0.0,0
7083,7084,Hong Kong,China,2020-02-12,50.0,1.0,China-Hong Kong,22.299999999999976,114.19999999999987,43,68.7,64.8,76.1,15.5,1.9,0.08,0
7084,7085,Hong Kong,China,2020-02-13,53.0,1.0,China-Hong Kong,22.299999999999976,114.19999999999987,44,67.4,66.6,68.4,13.5,2.5,0.0,0
7085,7086,Hong Kong,China,2020-02-14,56.0,1.0,China-Hong Kong,22.299999999999976,114.19999999999987,45,69.3,68.2,70.7,12.5,4.4,0.83,0
7086,7087,Hong Kong,China,2020-02-15,56.0,1.0,China-Hong Kong,22.299999999999976,114.19999999999987,46,69.5,59.0,74.5,12.7,4.3,0.1,0
7087,7088,Hong Kong,China,2020-02-16,57.0,1.0,China-Hong Kong,22.299999999999976,114.19999999999987,47,54.1,50.0,61.2,21.1,5.2,1.06,0
7088,7089,Hong Kong,China,2020-02-17,60.0,1.0,China-Hong Kong,22.299999999999976,114.19999999999987,48,56.2,50.4,61.7,25.4,5.3,0.08,0
7089,7090,Hong Kong,China,2020-02-18,62.0,1.0,China-Hong Kong,22.299999999999976,114.19999999999987,49,57.4,53.1,63.5,24.4,3,0.0,0
7090,7091,Hong Kong,China,2020-02-19,63.0,2.0,China-Hong Kong,22.299999999999976,114.19999999999987,50,60.6,55.6,65.3,22.7,2.4,0.0,0
7091,7092,Hong Kong,China,2020-02-20,68.0,2.0,China-Hong Kong,22.299999999999976,114.19999999999987,51,63.5,57.6,69.8,24.1,2.9,0.0,0
7092,7093,Hong Kong,China,2020-02-21,68.0,2.0,China-Hong Kong,22.299999999999976,114.19999999999987,52,64.3,56.5,72.0,25.2,2.4,0.0,0
7093,7094,Hong Kong,China,2020-02-22,69.0,2.0,China-Hong Kong,22.299999999999976,114.19999999999987,53,67.7,58.5,77.4,24.3,5.2,0.0,0
7094,7095,Hong Kong,China,2020-02-23,74.0,2.0,China-Hong Kong,22.299999999999976,114.19999999999987,54,67.8,64.4,75.2,22.2,5.2,0.0,0
7095,7096,Hong Kong,China,2020-02-24,79.0,2.0,China-Hong Kong,22.299999999999976,114.19999999999987,55,68.2,64.4,70.7,18.3,3.1,0.0,0
7096,7097,Hong Kong,China,2020-02-25,84.0,2.0,China-Hong Kong,22.299999999999976,114.19999999999987,56,70.4,65.5,77.0,16.3,2.2,0.0,0
7097,7098,Hong Kong,China,2020-02-26,91.0,2.0,China-Hong Kong,22.299999999999976,114.19999999999987,57,73.1,65.7,83.5,16.6,2.5,0.0,0
7098,7099,Hong Kong,China,2020-02-27,92.0,2.0,China-Hong Kong,22.299999999999976,114.19999999999987,58,66.9,64.4,70.0,18.2,4.7,0.0,0
7099,7100,Hong Kong,China,2020-02-28,94.0,2.0,China-Hong Kong,22.299999999999976,114.19999999999987,59,68.5,64.4,73.8,15.9,2.7,0.0,0
7100,7101,Hong Kong,China,2020-02-29,95.0,2.0,China-Hong Kong,22.299999999999976,114.19999999999987,60,71.0,65.3,80.1,12.9,1,0.0,0
7101,7102,Hong Kong,China,2020-03-01,96.0,2.0,China-Hong Kong,22.299999999999976,114.19999999999987,61,73.6,67.1,81.9,13.2,1.9,0.0,0
7102,7103,Hong Kong,China,2020-03-02,100.0,2.0,China-Hong Kong,22.299999999999976,114.19999999999987,62,66.4,64.4,68.9,17.0,4.8,0.0,0
7103,7104,Hong Kong,China,2020-03-03,100.0,2.0,China-Hong Kong,22.299999999999976,114.19999999999987,63,67.2,64.8,68.4,16.7,4.7,0.0,0
7104,7105,Hong Kong,China,2020-03-04,105.0,2.0,China-Hong Kong,22.299999999999976,114.19999999999987,64,66.0,63.0,70.0,17.1,3,0.0,0
7105,7106,Hong Kong,China,2020-03-05,105.0,2.0,China-Hong Kong,22.299999999999976,114.19999999999987,65,63.2,60.1,67.1,18.2,3.1,0.14,0
7106,7107,Hong Kong,China,2020-03-06,107.0,2.0,China-Hong Kong,22.299999999999976,114.19999999999987,66,65.5,63.0,67.5,15.2,4.7,0.0,0
7107,7108,Hong Kong,China,2020-03-07,108.0,2.0,China-Hong Kong,22.299999999999976,114.19999999999987,67,70.4,67.1,74.7,11.7,2.1,0.0,0
7108,7109,Hong Kong,China,2020-03-08,114.0,3.0,China-Hong Kong,22.299999999999976,114.19999999999987,68,72.6,69.8,75.2,8.5,3.7,0.0,0
7109,7110,Hong Kong,China,2020-03-09,115.0,3.0,China-Hong Kong,22.299999999999976,114.19999999999987,69,73.7,70.2,79.0,7.4,3.5,0.0,0
7110,7111,Hong Kong,China,2020-03-10,120.0,3.0,China-Hong Kong,22.299999999999976,114.19999999999987,70,68.8,63.9,74.3,14.6,6.6,0.28,0
7111,7112,Hong Kong,China,2020-03-11,126.0,3.0,China-Hong Kong,22.299999999999976,114.19999999999987,71,65.1,63.7,67.5,16.4,4.8,0.0,0
7112,7113,Hong Kong,China,2020-03-12,129.0,3.0,China-Hong Kong,22.299999999999976,114.19999999999987,72,67.8,66.6,69.1,13.9,2.8,0.0,0
7113,7114,Hong Kong,China,2020-03-13,134.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,73,71.3,67.5,74.3,14.2,2.7,0.0,0
7114,7115,Hong Kong,China,2020-03-14,140.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,74,69.5,66.2,75.6,17.1,4.8,0.06,0
7115,7116,Hong Kong,China,2020-03-15,145.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,75,66.6,63.0,70.7,17.9,3.5,0.0,0
7116,7117,Hong Kong,China,2020-03-16,155.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,76,68.7,65.7,71.6,18.4,4.3,0.0,0
7117,7118,Hong Kong,China,2020-03-17,162.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,77,68.3,67.3,69.3,16.7,3.3,0.0,0
7118,7119,Hong Kong,China,2020-03-18,181.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,78,68.0,66.2,70.2,13.8,2.1,0.0,0
7119,7120,Hong Kong,China,2020-03-19,208.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,79,68.6,67.1,72.5,13.5,1.7,0.55,0
7120,7121,Hong Kong,China,2020-03-20,256.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,80,69.7,68.4,71.8,14.0,4.3,0.16,0
7121,7122,Hong Kong,China,2020-03-21,273.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,81,71.3,69.8,74.3,13.5,2.2,0.08,0
7122,7123,Hong Kong,China,2020-03-22,317.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,82,75.2,69.1,83.7,12.5,3.6,0.0,0
7123,7124,Hong Kong,China,2020-03-23,356.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,83,76.0,69.8,84.2,13.1,5,0.0,0
7124,7125,Hong Kong,China,2020-03-24,386.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,84,72.5,69.3,77.4,13.8,3.9,0.02,0
7125,7126,Hong Kong,China,2020-03-25,410.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,85,72.7,70.0,76.3,12.7,2.5,0.0,0
7126,7127,Hong Kong,China,2020-03-26,453.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,86,73.9,70.2,79.9,12.0,1.7,0.04,0
7127,7128,Hong Kong,China,2020-03-27,519.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,87,75.8,72.5,80.1,11.5,3.1,0.0,0
7128,7129,Hong Kong,China,2020-03-28,561.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,88,70.8,65.7,78.1,12.7,2.5,0.12,0
7129,7130,Hong Kong,China,2020-03-29,641.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,89,68.0,67.1,69.1,11.6,5.3,0.24,0
7130,7131,Hong Kong,China,2020-03-30,682.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,90,68.0,67.1,69.1,11.6,5.3,0.24,0
7131,7132,Hong Kong,China,2020-03-31,714.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,91,68.0,67.1,69.1,11.6,5.3,0.24,0
7132,7133,Hong Kong,China,2020-04-01,765.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,92,68.0,67.1,69.1,11.6,5.3,0.24,0
7133,7134,Hong Kong,China,2020-04-02,802.0,4.0,China-Hong Kong,22.299999999999976,114.19999999999987,93,68.0,67.1,69.1,11.6,5.3,0.24,0
7169,7170,Hubei,China,2020-01-22,444.0,17.0,China-Hubei,30.97559999999999,112.27070000000002,22,42.6,37.2,49.6,9.4,5.5,0.46,1
7170,7171,Hubei,China,2020-01-23,444.0,17.0,China-Hubei,30.97559999999999,112.27070000000002,23,43.8,35.8,49.1,11.9,5.9,0.06,1
7171,7172,Hubei,China,2020-01-24,549.0,24.0,China-Hubei,30.97559999999999,112.27070000000002,24,41.4,36.7,49.1,16.5,8.4,0.39,1
7172,7173,Hubei,China,2020-01-25,761.0,40.0,China-Hubei,30.97559999999999,112.27070000000002,25,40.2,38.7,43.9,16.3,8.7,0.01,1
7173,7174,Hubei,China,2020-01-26,1058.0,52.0,China-Hubei,30.97559999999999,112.27070000000002,26,38.0,34.2,42.4,14.4,6.5,0.0,0
7174,7175,Hubei,China,2020-01-27,1423.0,76.0,China-Hubei,30.97559999999999,112.27070000000002,27,37.7,32.4,45.0,12.4,4.9,0.0,0
7175,7176,Hubei,China,2020-01-28,3554.0,125.0,China-Hubei,30.97559999999999,112.27070000000002,28,41.8,32.0,51.4,12.6,3.6,0.0,0
7176,7177,Hubei,China,2020-01-29,3554.0,125.0,China-Hubei,30.97559999999999,112.27070000000002,29,46.0,32.2,57.9,12.6,4.2,0.0,0
7177,7178,Hubei,China,2020-01-30,4903.0,162.0,China-Hubei,30.97559999999999,112.27070000000002,30,48.4,35.1,59.7,12.2,4,0.0,0
7178,7179,Hubei,China,2020-01-31,5806.0,204.0,China-Hubei,30.97559999999999,112.27070000000002,31,49.8,36.1,59.7,10.8,4.9,0.0,0
7179,7180,Hubei,China,2020-02-01,7153.0,249.0,China-Hubei,30.97559999999999,112.27070000000002,32,50.5,41.2,58.8,10.7,4.4,0.0,0
7180,7181,Hubei,China,2020-02-02,11177.0,350.0,China-Hubei,30.97559999999999,112.27070000000002,33,50.3,42.3,59.0,12.8,5.1,0.0,0
7181,7182,Hubei,China,2020-02-03,13522.0,414.0,China-Hubei,30.97559999999999,112.27070000000002,34,48.3,41.0,59.0,13.0,3.8,0.0,0
7182,7183,Hubei,China,2020-02-04,16678.0,479.0,China-Hubei,30.97559999999999,112.27070000000002,35,51.7,41.2,59.9,10.8,5.1,0.0,0
7183,7184,Hubei,China,2020-02-05,19665.0,549.0,China-Hubei,30.97559999999999,112.27070000000002,36,43.3,35.8,59.9,12.3,8.6,0.22,1
7184,7185,Hubei,China,2020-02-06,22112.0,618.0,China-Hubei,30.97559999999999,112.27070000000002,37,34.6,33.8,53.8,15.1,9.6,0.13,1
7185,7186,Hubei,China,2020-02-07,24953.0,699.0,China-Hubei,30.97559999999999,112.27070000000002,38,39.9,33.8,45.3,17.9,4.3,0.0,1
7186,7187,Hubei,China,2020-02-08,27100.0,780.0,China-Hubei,30.97559999999999,112.27070000000002,39,44.2,34.7,55.2,19.5,4.1,0.0,1
7187,7188,Hubei,China,2020-02-09,29631.0,871.0,China-Hubei,30.97559999999999,112.27070000000002,40,49.7,35.2,59.4,15.1,5.8,0.0,0
7188,7189,Hubei,China,2020-02-10,31728.0,974.0,China-Hubei,30.97559999999999,112.27070000000002,41,50.6,38.7,59.4,8.1,8.3,0.0,0
7189,7190,Hubei,China,2020-02-11,33366.0,1068.0,China-Hubei,30.97559999999999,112.27070000000002,42,51.2,47.5,56.1,5.8,4.5,0.0,0
7190,7191,Hubei,China,2020-02-12,33366.0,1068.0,China-Hubei,30.97559999999999,112.27070000000002,43,53.2,48.4,57.6,3.4,6.5,0.0,1
7191,7192,Hubei,China,2020-02-13,48206.0,1310.0,China-Hubei,30.97559999999999,112.27070000000002,44,56.4,50.9,60.1,998.1,5.1,0.0,1
7192,7193,Hubei,China,2020-02-14,54406.0,1457.0,China-Hubei,30.97559999999999,112.27070000000002,45,52.5,39.0,62.8,5.0,12.7,0.13,1
7193,7194,Hubei,China,2020-02-15,56249.0,1596.0,China-Hubei,30.97559999999999,112.27070000000002,46,33.5,31.5,62.8,19.0,7.2,0.68,1
7194,7195,Hubei,China,2020-02-16,58182.0,1696.0,China-Hubei,30.97559999999999,112.27070000000002,47,40.5,31.5,49.3,19.3,2.7,0.0,1
